id,runtime,status,elapsed,consumed
67195953022500864,pleiades+example,Finished,10022,9915,10022
67195952603070464,pleiades+example,Finished,9924,9896,58
67195952468852736,pleiades+example,Finished,9603,9582,20
67195953374822400,pleiades+example,Finished,9884,9880,32
67195953718755328,pleiades+example,Finished,13222,13215,3368
67195953685200896,pleiades+example,Finished,13844,13783,466
67195953223827456,pleiades+example,Finished,13867,13862,115
67195952569516032,pleiades+example,Finished,13899,13895,122
67195952787619840,pleiades+example,Finished,14042,13962,170
67195954649890816,pleiades+example,Finished,13970,13966,11
67195954314346496,pleiades+example,Finished,14230,14225,27
67195953475485696,pleiades+example,Finished,13983,13980,37
67195952426909696,pleiades+example,Finished,14501,14365,17
67195953316102144,pleiades+example,Finished,13980,13976,34
67195953039278080,pleiades+example,Finished,14578,14504,106
67195955237093376,pleiades+example,Finished,14537,14527,21
67195952301080576,pleiades+example,Finished,14571,14530,2
67195952292691968,pleiades+example,Finished,14751,14706,479
67195952359800832,pleiades+example,Finished,14725,14710,3
67195954540838912,pleiades+example,Finished,14714,14708,40
67195954272403456,pleiades+example,Finished,18885,9441,4306
67195952930226176,pleiades+example,Finished,18452,9389,21
67195952728899584,pleiades+example,Finished,19251,9886,481
67195954054299648,pleiades+example,Finished,19280,9943,109
67195952905060352,pleiades+example,Finished,26560,13879,7305
67195953668423680,pleiades+example,Finished,27167,13885,472
67195953802641408,pleiades+example,Finished,27192,13878,108
67195952846340096,pleiades+example,Finished,27242,13881,126
67195952804397056,pleiades+example,Finished,27382,13877,167
67195953794252800,pleiades+example,Finished,27311,13876,9
67195952351412224,pleiades+example,Finished,27326,13877,66
67195952720510976,pleiades+example,Finished,27327,13877,50
67195954876383232,pleiades+example,Finished,18836,9592,673
67195952309469184,pleiades+example,Finished,28316,14641,0
67195955228704768,pleiades+example,Finished,18763,9590,7
67195953190273024,pleiades+example,Finished,28594,14672,79
67195952544350208,pleiades+example,Finished,28626,14620,87
67195954196905984,pleiades+example,Finished,28621,14617,21
67195954524061696,pleiades+example,Finished,28595,14621,1
67195952485629952,pleiades+example,Finished,28827,14615,473
67195955253870592,pleiades+example,Finished,28805,14615,3
67195954121408512,pleiades+example,Finished,28796,14619,44
67195954222071808,pleiades+example,Finished,19739,9937,236
67195953416765440,pleiades+example,Finished,19829,10109,62
67195954960269312,pleiades+example,Finished,18758,9386,8375
67195955094487040,pleiades+example,Finished,18876,9490,94
67195955086098432,pleiades+example,Finished,19841,10097,1565
67195954616336384,pleiades+example,Finished,20052,10044,9
67195953106386944,pleiades+example,Finished,27633,13889,1149
67195952754065408,pleiades+example,Finished,27722,13907,490
67195953978802176,pleiades+example,Finished,27708,13985,186
67195953903304704,pleiades+example,Finished,27265,13902,41
67195954750554112,pleiades+example,Finished,27308,13896,164
67195952636624896,pleiades+example,Finished,27331,13891,72
67195954901549056,pleiades+example,Finished,27383,13985,26
67195952879894528,pleiades+example,Finished,27357,13893,24
67195954666668032,pleiades+example,Finished,29289,14671,1453
67195952972169216,pleiades+example,Finished,29350,14670,87
67195952334635008,pleiades+example,Finished,29215,14627,42
67195953609703424,pleiades+example,Finished,29207,14626,21
67195952502407168,pleiades+example,Finished,29285,14727,102
67195954423398400,pleiades+example,Finished,29091,14628,378
67195952384966656,pleiades+example,Finished,28973,14640,56
67195953861361664,pleiades+example,Finished,29209,14726,36
67195954607947776,pleiades+example,Finished,18488,9552,3550
67195954725388288,pleiades+example,Finished,18961,9531,73
67195953701978112,pleiades+example,Finished,19948,9980,2014
67195952947003392,pleiades+example,Finished,19992,9992,21
67195952628236288,pleiades+example,Finished,27690,13928,5085
67195953827807232,pleiades+example,Finished,27753,13902,463
67195954213683200,pleiades+example,Finished,27751,13915,199
67195952938614784,pleiades+example,Finished,27597,13920,47
67195953408376832,pleiades+example,Finished,27743,13928,171
67195952812785664,pleiades+example,Finished,27598,13910,53
67195952343023616,pleiades+example,Finished,27649,13909,26
67195953894916096,pleiades+example,Finished,27449,13886,0
67195953139941376,pleiades+example,Finished,18688,9450,1293
67195952552738816,pleiades+example,Finished,18961,9449,72
67195953282547712,pleiades+example,Finished,29334,14742,944
67195954624724992,pleiades+example,Finished,29178,14660,67
67195953584537600,pleiades+example,Finished,29252,14751,28
67195952561127424,pleiades+example,Finished,29258,14737,27
67195952452075520,pleiades+example,Finished,29253,14653,42
67195954154962944,pleiades+example,Finished,29086,14669,392
67195953945247744,pleiades+example,Finished,28839,14740,128
67195953165107200,pleiades+example,Finished,29388,14854,150
67195952594681856,pleiades+example,Finished,19825,9886,690
67195952611459072,pleiades+example,Finished,20115,10221,313
67195953634869248,pleiades+example,Finished,18631,9413,6556
67195954993823744,pleiades+example,Finished,18749,9436,96
67195954473730048,pleiades+example,Finished,27827,14006,2241
67195953265770496,pleiades+example,Finished,27687,14007,464
67195955161595904,pleiades+example,Finished,27642,13914,153
67195952712122368,pleiades+example,Finished,27816,13963,0
67195954255626240,pleiades+example,Finished,19690,9916,90
67195953911693312,pleiades+example,Finished,27645,13916,136
67195953450319872,pleiades+example,Finished,27885,14007,38
67195953257381888,pleiades+example,Finished,27738,13962,33
67195953399988224,pleiades+example,Finished,27581,14004,43
67195954003968000,pleiades+example,Finished,20162,10093,240
67195955279036416,pleiades+example,Finished,29448,14766,2831
67195954289180672,pleiades+example,Finished,29082,14658,58
67195952443686912,pleiades+example,Finished,29308,14729,28
67195953693589504,pleiades+example,Finished,29333,14759,2
67195952997335040,pleiades+example,Finished,29628,15279,492
