timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
134,0,30,100,50,100,100,100,0
135,0,0,100,100,100,100,100,0
136,0,0,100,100,100,100,100,0
137,70,0,100,100,100,2,100,2
138,70,0,100,100,100,2,100,2
139,100,0,100,82,100,0,100,2
140,100,0,100,100,100,0,100,20
141,100,0,100,100,100,0,100,20
142,100,0,47,15,100,0,100,7
143,100,0,47,15,100,0,100,7
144,100,0,58,70,100,0,76,0
145,100,0,58,70,100,0,76,0
146,100,0,100,77,82,18,2,72
147,100,0,100,77,82,18,2,72
148,38,0,67,82,2,77,2,28
149,38,0,67,82,2,77,2,28
150,0,0,85,0,100,94,100,0
151,0,0,85,0,100,94,100,0
152,15,2,25,0,20,17,25,0
153,100,0,0,0,0,0,5,0
154,100,0,0,0,0,0,5,0
155,100,0,0,0,53,0,0,19
156,100,0,0,0,80,0,0,100
157,100,0,0,0,80,0,0,100
158,10,0,2,0,0,0,58,51
159,0,0,0,0,0,0,100,84
160,0,0,0,0,0,0,100,84
161,5,62,0,0,0,0,92,100
162,100,100,0,0,0,0,47,100
163,100,100,0,0,0,0,47,100
164,42,2,5,32,0,30,0,25
165,42,2,5,32,0,30,0,25
166,0,92,0,85,50,70,5,0
167,0,0,31,0,90,0,4,0
168,0,0,100,0,0,0,5,90
169,0,0,100,0,0,0,5,90
170,0,0,42,20,0,0,2,51
171,0,0,0,100,0,15,0,10
172,0,0,0,100,0,15,0,10
173,0,80,0,100,0,100,92,0
174,0,80,0,100,0,100,92,0
175,0,90,0,41,0,100,100,2
176,0,100,0,0,75,100,20,15
177,0,100,0,0,75,100,20,15
178,100,100,80,57,57,100,0,100
179,100,100,25,78,84,100,0,100
180,100,100,25,78,84,100,0,100
181,33,100,65,0,100,100,2,100
182,0,100,100,0,85,100,0,71
183,0,100,100,0,85,100,0,71
184,0,100,67,0,0,20,0,2
185,0,60,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0
