timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
0,0,0,0,0,0,0,0,0
1,51,0,3,16,0,3,0,0
2,51,0,3,16,0,3,0,0
3,74,0,12,100,2,4,28,75
4,0,5,0,5,20,0,100,100
5,15,100,55,0,100,75,75,100
6,15,100,55,0,100,75,75,100
7,0,100,100,0,51,56,0,80
8,0,100,100,0,51,56,0,80
9,52,100,62,46,100,95,0,100
10,100,100,100,100,100,42,86,100
11,100,100,100,100,100,42,86,100
12,100,60,64,20,100,0,55,100
13,100,60,64,20,100,0,55,100
14,100,12,9,0,31,0,2,12
15,0,100,75,5,0,0,0,5
16,0,100,75,5,0,0,0,5
17,0,31,100,100,0,0,0,2
18,0,31,100,100,0,0,0,2
19,15,7,100,5,0,0,4,0
20,15,7,100,5,0,0,4,0
21,15,100,35,0,7,4,0,2
22,100,100,10,5,63,5,35,10
23,100,100,15,0,100,5,100,100
24,100,100,0,100,100,90,100,100
25,100,100,0,100,100,90,100,100
26,100,100,95,100,100,75,77,100
27,100,100,95,100,100,75,77,100
28,100,100,92,100,55,87,100,100
29,100,5,0,57,0,0,100,100
30,100,5,0,57,0,0,100,100
31,76,90,7,7,97,0,87,100
32,0,45,0,0,0,0,0,100
33,0,45,0,0,0,0,0,100
34,85,0,0,62,0,56,0,100
35,70,5,0,55,0,100,0,100
36,70,5,0,55,0,100,0,100
37,0,50,37,0,23,100,5,38
38,5,100,100,0,100,100,100,10
39,5,100,100,0,100,100,100,10
40,0,100,5,0,36,35,42,100
41,0,100,5,0,36,35,42,100
42,87,100,17,95,100,92,0,51
43,30,100,100,0,20,0,25,100
44,30,100,100,0,20,0,25,100
45,0,15,37,23,100,0,100,100
46,0,15,37,23,100,0,100,100
47,0,55,100,82,7,0,100,100
48,95,75,9,0,0,0,100,100
49,100,50,0,0,85,0,100,100
50,100,50,0,0,85,0,100,100
51,25,85,82,0,100,66,87,100
52,25,85,82,0,100,66,87,100
53,95,0,12,68,100,100,0,26
54,0,0,0,85,80,30,0,100
55,0,0,0,85,80,30,0,100
