timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
0,0,0,0,0,0,0,0,0
1,80,65,6,17,0,0,0,0
2,80,65,6,17,0,0,0,0
3,100,100,0,100,50,55,57,25
4,100,100,0,100,50,55,57,25
5,63,100,82,100,100,78,100,100
6,63,100,82,100,100,78,100,100
7,100,100,17,100,100,100,100,20
8,100,100,17,100,100,100,100,20
9,97,25,0,60,50,78,34,100
10,0,0,0,0,0,0,0,31
11,0,0,15,0,0,66,0,0
12,0,0,15,0,0,66,0,0
13,0,85,100,0,92,100,36,97
14,0,85,100,0,92,100,36,97
15,12,100,92,52,100,79,84,100
16,0,100,100,100,100,100,0,94
17,0,100,100,100,100,100,0,94
18,15,100,100,12,100,100,0,100
19,15,100,100,12,100,100,0,100
20,97,92,100,94,100,95,82,100
21,97,92,100,94,100,95,82,100
22,42,70,100,70,100,100,100,100
23,100,100,100,100,100,100,100,100
24,100,100,30,100,100,100,100,100
25,100,100,30,100,100,100,100,100
26,100,100,40,100,100,100,100,100
27,100,100,40,100,100,100,100,100
28,100,100,92,100,100,100,100,100
29,100,100,92,100,100,100,100,100
30,100,100,100,100,100,100,100,100
31,100,100,100,100,100,100,100,100
32,2,100,100,100,100,100,100,100
33,0,100,100,100,100,100,100,100
34,0,42,100,100,100,50,100,63
35,0,42,100,100,100,50,100,63
36,0,0,100,100,100,0,100,100
37,0,0,100,100,100,0,100,100
38,0,0,100,100,100,0,100,100
39,0,75,35,100,100,35,100,100
40,0,85,0,100,100,100,100,100
41,0,0,0,100,100,100,100,100
42,0,0,0,100,100,100,100,100
43,72,0,0,100,100,87,100,100
44,72,0,0,100,100,87,100,100
45,89,0,0,100,100,0,100,27
46,100,5,0,100,100,0,100,5
47,100,10,0,100,100,0,84,5
48,100,10,0,100,100,0,84,5
49,100,100,0,100,82,0,100,62
50,100,100,0,100,82,0,100,62
51,100,100,0,100,0,0,95,100
52,100,100,0,100,0,0,95,100
53,100,100,0,51,22,5,100,100
54,100,100,90,0,100,100,95,100
55,100,100,90,0,100,100,95,100
56,100,100,66,0,100,100,87,100
57,100,100,5,5,100,100,100,100
58,100,100,5,5,100,100,100,100
59,2,82,0,2,100,100,100,100
60,2,82,0,2,100,100,100,100
61,0,0,0,57,100,100,100,100
62,0,0,0,100,100,100,100,100
63,0,0,0,100,100,100,100,100
64,0,0,0,100,100,100,100,100
65,0,0,0,100,100,100,100,100
66,0,0,0,72,100,100,100,100
67,0,0,0,72,100,100,100,100
68,0,0,0,100,100,100,100,100
69,0,0,0,100,100,100,100,100
70,82,76,0,100,100,100,100,100
71,82,76,0,100,100,100,100,100
72,15,72,92,78,100,100,100,100
73,15,72,92,78,100,100,100,100
74,43,100,18,0,100,100,100,100
75,100,100,0,0,100,100,100,100
76,100,100,0,0,100,100,100,100
77,100,100,2,0,10,100,100,95
78,100,100,0,5,0,100,100,90
79,100,100,0,5,0,100,100,90
80,77,100,2,95,0,100,60,97
81,77,100,2,95,0,100,60,97
82,0,97,0,0,0,100,43,100
83,0,97,0,0,0,100,43,100
84,0,0,0,0,0,92,100,100
85,0,0,0,0,0,0,100,100
86,0,0,0,0,0,0,100,100
87,0,0,2,0,12,35,27,44
88,0,0,100,0,100,100,30,100
89,0,0,100,0,100,100,30,100
90,2,2,100,0,52,33,100,52
91,0,0,100,0,0,0,100,5
92,0,0,100,0,0,0,100,5
93,2,2,100,0,78,0,74,0
