timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
0,0,0,0,0,0,0,0,0
1,3,0,0,3,33,0,0,0
2,3,0,0,3,33,0,0,0
3,27,0,0,0,100,0,87,2
4,27,0,0,0,100,0,87,2
5,100,2,0,48,51,0,100,0
6,100,2,0,48,51,0,100,0
7,100,86,92,42,0,30,2,30
8,100,86,92,42,0,30,2,30
9,65,100,33,2,0,80,2,70
10,65,100,33,2,0,80,2,70
11,82,100,80,51,0,0,100,2
12,61,30,0,100,5,0,100,0
13,61,30,0,100,5,0,100,0
14,0,0,0,100,0,92,100,0
15,0,0,0,100,0,92,100,0
16,2,56,76,100,0,17,43,0
17,47,75,100,100,10,100,0,0
18,47,75,100,100,10,100,0,0
19,77,0,100,100,90,64,0,0
20,0,0,100,45,57,100,0,5
21,0,0,100,45,57,100,0,5
22,0,0,2,100,87,42,0,2
23,0,0,2,100,87,42,0,2
24,30,15,61,100,0,51,0,0
25,100,0,66,100,63,100,95,0
26,66,89,0,50,100,20,100,0
27,0,100,0,0,100,0,50,0
28,0,100,0,0,100,0,50,0
29,0,19,0,0,100,0,100,0
30,0,19,0,0,100,0,100,0
31,0,0,0,82,100,97,15,64
32,0,30,0,100,100,100,5,100
33,0,30,0,100,100,100,5,100
34,80,0,25,52,100,35,100,85
35,31,70,100,0,100,0,10,0
36,31,70,100,0,100,0,10,0
37,0,57,35,72,100,0,100,0
38,0,57,35,72,100,0,100,0
39,0,0,0,20,7,0,15,2
40,0,0,0,20,7,0,15,2
41,10,5,66,0,0,65,0,0
42,10,5,66,0,0,65,0,0
43,85,0,28,30,42,100,0,0
44,85,0,28,30,42,100,0,0
45,0,0,0,80,77,100,0,0
46,0,0,0,80,77,100,0,0
47,0,0,25,41,0,7,0,0
48,0,0,25,41,0,7,0,0
49,75,31,75,71,0,0,58,0
50,100,100,0,0,0,0,80,0
51,100,100,0,0,0,0,80,0
52,100,50,0,0,95,80,45,43
53,100,50,0,0,95,80,45,43
54,48,74,0,0,20,100,100,57
55,4,0,85,80,90,100,100,15
56,4,0,85,80,90,100,100,15
57,100,2,76,71,70,63,100,100
58,100,2,76,71,70,63,100,100
59,10,80,0,0,0,0,60,14
60,23,100,0,0,0,25,0,0
61,100,100,4,65,28,100,0,0
62,100,100,4,65,28,100,0,0
63,100,15,0,100,100,30,0,0
64,100,95,0,100,100,0,47,0
65,100,100,0,100,100,0,100,30
66,100,100,0,100,100,0,100,30
67,33,17,0,40,84,95,43,82
68,0,0,0,0,0,0,0,0
