timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
87,0,100,2,0,42,73,82,100
88,0,100,2,25,82,0,32,47
89,4,100,0,100,100,26,100,0
90,4,100,0,100,100,26,100,0
91,0,100,72,100,100,100,36,2
92,20,100,100,100,100,100,0,4
93,20,100,100,100,100,100,0,4
94,100,100,100,100,100,100,30,0
95,100,100,25,100,100,100,100,0
96,100,100,0,100,100,100,80,5
97,100,100,0,100,100,100,80,5
98,72,100,48,90,100,100,0,0
99,100,100,95,100,100,100,5,5
100,100,100,95,100,100,100,5,5
101,100,77,0,100,100,100,62,2
102,33,0,0,100,100,100,100,0
103,33,0,0,100,100,100,100,0
104,87,25,43,87,100,22,100,0
105,87,25,43,87,100,22,100,0
106,80,100,97,0,100,44,100,32
107,80,100,97,0,100,44,100,32
108,100,82,100,2,100,73,100,100
109,100,0,100,5,100,0,65,100
110,47,0,100,0,100,0,75,100
111,47,0,100,0,100,0,75,100
112,39,0,87,2,100,0,60,100
113,100,0,45,0,26,0,0,100
114,100,0,45,0,26,0,0,100
115,100,92,0,82,97,92,0,100
116,100,92,0,82,97,92,0,100
117,25,100,0,75,45,5,0,100
118,25,100,0,75,45,5,0,100
119,0,95,82,100,100,0,2,100
120,0,100,60,100,100,0,9,100
121,0,100,60,100,100,0,9,100
122,0,100,77,100,100,0,100,100
123,0,100,77,100,100,0,100,100
124,50,100,0,100,100,94,100,100
125,100,100,0,100,100,100,45,100
126,100,100,0,100,100,100,0,100
127,100,100,0,100,100,100,0,100
128,90,100,50,100,100,100,0,100
129,90,100,50,100,100,100,0,100
130,43,100,45,100,100,100,67,100
131,43,100,45,100,100,100,67,100
132,2,100,0,100,100,48,30,76
133,2,100,0,100,100,48,30,76
134,0,100,0,75,100,0,0,0
135,0,100,0,75,100,0,0,0
136,7,100,37,28,100,2,2,48
137,7,100,37,28,100,2,2,48
138,64,100,85,100,100,63,0,55
139,100,100,84,100,100,85,70,0
140,100,100,100,100,100,100,100,0
141,100,100,47,100,100,100,100,0
142,100,100,47,100,100,100,100,0
143,100,100,0,100,100,100,100,0
144,85,100,0,100,100,100,100,0
145,85,100,0,100,100,100,100,0
146,12,100,57,100,100,100,85,0
147,100,100,100,100,100,100,100,0
148,100,100,100,100,100,100,100,0
149,35,100,92,100,100,100,67,4
150,21,0,0,100,100,100,0,63
151,21,0,0,100,100,100,0,63
152,100,2,33,100,100,32,2,100
153,100,2,33,100,100,32,2,100
154,0,0,100,75,100,0,0,90
155,0,0,100,75,100,0,0,90
156,57,0,100,100,100,0,0,92
157,100,0,100,15,100,5,0,100
158,100,0,100,15,100,5,0,100
159,5,0,18,38,100,65,0,97
160,5,0,18,38,100,65,0,97
161,0,32,2,60,100,37,65,0
162,0,100,0,0,100,0,63,0
163,0,63,0,0,100,0,0,75
164,0,63,0,0,100,0,0,75
165,95,72,2,2,68,0,0,62
166,0,42,0,0,15,0,40,0
167,0,42,0,0,15,0,40,0
168,25,0,10,92,100,0,75,0
169,25,0,10,92,100,0,75,0
170,69,2,57,5,0,62,0,4
171,69,2,57,5,0,62,0,4
172,60,89,62,2,0,40,0,0
173,80,95,0,0,0,0,0,5
174,80,95,0,0,0,0,0,5
175,0,62,12,0,2,0,63,0
176,31,0,15,0,0,40,100,0
177,31,0,15,0,0,40,100,0
178,79,53,100,2,0,100,100,0
179,75,76,100,0,0,100,100,26
180,100,0,100,80,66,100,100,100
181,100,0,100,100,100,100,100,100
182,100,0,100,100,45,100,100,100
183,100,0,100,100,45,100,100,100
184,97,0,60,45,92,60,72,100
185,97,0,60,45,92,60,72,100
186,0,0,0,0,0,0,0,31
187,0,0,0,0,0,0,0,0
