timestamp, usage
0,0
1,47.342533
2,54.00783
3,62.908855
4,48.58903
5,46.993713
6,44.0814
7,50.10027
8,45.136456
9,33.58357
10,54.813732
11,40.65351
12,28.172403
13,33.207184
14,47.677826
15,58.960163
16,53.864838
17,53.067104
18,57.81419
19,47.03969
20,42.9334
21,45.67368
22,45.516632
23,43.021954
24,45.59459
25,53.37869
26,51.578876
27,45.160282
28,60.097454
29,51.802944
30,61.39108
31,68.820244
32,76.97947
33,75.11663
34,78.00955
35,64.77895
36,72.76681
37,66.94029
38,50.299732
39,58.0667
40,62.02388
41,57.003162
42,59.764328
43,52.197193
44,51.472076
45,53.957813
46,50.294086
47,48.613064
48,54.766537
49,54.009853
50,61.683334
51,50.11667
52,41.94997
53,46.004498
54,54.78493
55,70.34298
56,64.16663
57,47.60375
