timestamp,usage
0,97.671104
1,99.26114
2,98.69777
3,97.63051
4,99.7504
5,95.8239
6,99.759995
7,98.42036
8,97.859856
9,99.26109
10,99.770004
11,96.64406
12,98.50978
13,98.68001
14,99.60979
15,98.00649
16,97.35976
17,99.67021
18,99.20982
19,98.840004
20,97.95986
21,97.48936
22,99.78023
23,96.51385
24,98.61986
25,98.46064
26,99.89
27,99.11125
28,97.68966
29,98.789604
30,99.89
31,97.63974
32,98.55778
33,99.21996
34,98.77042
35,99.729996
36,98.05999
37,98.769516
38,98.47194
39,98.09029
40,99.619415
41,99.15128
42,96.99545
43,98.74
44,99.14079
45,98.17438
46,98.13007
47,98.782295
48,98.497536
49,99.33016
50,96.59932
51,96.26312
52,99.64986
53,98.61
54,97.33964
55,98.257835
56,99.031395
57,98.46242
58,97.55575
59,98.18072
60,99.78957
61,99.0607
62,95.33996
63,98.66939
64,97.94603
65,97.69029
66,98.67998
67,99.45
68,96.15
69,99.41937
70,98.439995
71,98.34022
72,98.71985
73,97.866394
74,98.76219
75,99.65981
76,98.29105
77,96.47985
78,99.22018
79,98.367714
80,96.519615
81,99.360016
82,98.369835
83,97.27519
84,97.30989
85,98.82849
86,98.67
87,97.57986
88,98.32222
89,97.33989
90,99.27
91,98.527374
92,98.23987
93,99.11003
94,95.98012
95,98.23714
96,99.28018
97,99.12001
98,98.60768
99,98.5602
100,99.83
101,98.39998
102,98.4742
103,98.67799
104,99.390015
105,98.31986
106,98.590576
107,97.66673
108,99.43986
109,99.08959
110,98.78039
111,99.43901
112,97.734116
113,99.24895
114,99.57016
115,98.3705
116,99.590164
117,97.90016
118,99.609856
119,99.07938
120,99.49992
121,99.86988
122,99.15032
123,99.06002
124,96.71387
125,98.729996
126,99.21986
127,98.37998
128,99.590164
129,99.18016
130,99.06999
131,98.76976
132,99.22
133,99.53001
134,98.316635
135,99.6103
136,98.569626
137,99.280174
138,99.340004
139,99.450134
140,99.00916
141,98.62976
142,99.54016
143,99.75976
144,98.600204
145,97.257095
146,99.13136
147,99.820114
148,96.99553
149,98.95872
150,99.840004
151,99.54068
152,99.66958
153,99.25014
154,99.031555
155,99.50978
156,99.24024
157,99.001114
158,98.30705
159,96.216995
160,99.41904
161,99.350395
162,99.18988
163,99.2404
164,99.88004
165,99.21011
166,97.749016
167,99.7499
168,99.06986
169,98.370415
170,98.820045
171,98.5699
172,99.03027
173,99.76986
174,98.8395
175,99.51938
176,99.74998
177,99.76018
178,98.52797
179,97.430016
180,99.959915
