summary: 47703
policy: blocking
id,runtime,status,elapsed,consumed
66544629255766016,js+resize,Finished,611,451
66544628978941952,js+counter,Finished,449,437
66544626772738048,js+resize,Finished,773,475
66544628576288769,js+compress,Finished,843,381
66544627418660864,js+fib,Finished,728,718
66544628265910272,js+gpu,Finished,792,0
66544627485769728,js+fib,Finished,930,900
66544628601454592,js+gpu,Finished,791,0
66544627317997568,js+fib,Finished,776,725
66544626823069696,js+gpu,Finished,847,0
66544626604965889,js+resize,Finished,794,454
66544629071216640,js+gpu,Finished,984,0
66544626663686145,js+compress,Finished,918,375
66544628341407744,js+counter,Finished,1154,446
66544626915344384,js+fib,Finished,793,775
66544626831458305,js+compress,Finished,1114,370
66544628416905216,js+resize,Finished,990,487
66544629222211584,js+resize,Finished,1367,460
66544629062828032,js+fib,Finished,1335,739
66544628072972288,js+compress,Finished,1763,372
66544629952020480,js+counter,Finished,1101,463
66544626714017792,js+fib,Finished,1284,794
66544626865012737,js+counter,Finished,1035,454
66544628307853312,js+counter,Finished,1466,677
66544626923732992,js+gpu,Finished,1296,0
66544628374962177,js+compress,Finished,1692,380
66544627737427968,js+compress,Finished,1930,375
66544629591310336,js+resize,Finished,1461,466
66544629834579968,js+fib,Finished,1410,751
66544626621743104,js+gpu,Finished,1549,0
66544627947143168,js+resize,Finished,1430,461
66544627234111488,js+compress,Finished,2244,373
66544627812925440,js+resize,Finished,2222,460
66544627032784897,js+compress,Finished,2035,387
66544626638520320,js+resize,Finished,2677,449
66544627477381120,js+resize,Finished,1741,472
66544627158614016,js+gpu,Finished,2036,0
66544629599698944,js+fib,Finished,2276,908
66544627343163392,js+resize,Finished,2028,446
66544627410272256,js+resize,Finished,2608,458
66544629926854656,js+resize,Finished,2780,455
66544629507424256,js+gpu,Finished,2241,0
66544626646908928,js+fib,Finished,2089,760
66544627200557057,js+counter,Finished,2128,450
66544629650030592,js+counter,Finished,2052,453
66544627594821632,js+gpu,Finished,2336,0
66544627083116544,js+fib,Finished,2175,732
66544627435438081,js+compress,Finished,2120,390
66544629046050816,js+counter,Finished,2090,467
66544627569655809,js+counter,Finished,2054,441
66544629180268544,js+compress,Finished,2484,381
66544627108282368,js+resize,Finished,2670,466
66544627838091265,js+counter,Finished,2161,451
66544627267665920,js+counter,Finished,2071,473
66544628844724225,js+counter,Finished,2454,458
66544627309608960,js+resize,Finished,2635,452
66544627016007680,js+fib,Finished,2526,912
66544628609843201,js+compress,Finished,2491,389
66544627393495040,js+gpu,Finished,2237,0
66544628710506497,js+counter,Finished,2661,465
66544629616476161,js+counter,Finished,2572,443
66544627695484928,js+gpu,Finished,2602,0
66544628240744449,js+compress,Finished,3247,388
66544627745816576,js+resize,Finished,2445,467
66544627989086208,js+fib,Finished,2910,732
66544628777615360,js+counter,Finished,2231,475
66544629515812864,js+counter,Finished,2626,605
66544629146714113,js+compress,Finished,2828,387
66544629465481216,js+fib,Finished,3136,739
66544628576288768,js+counter,Finished,2476,436
66544627703873537,js+compress,Finished,3182,376
66544629683585024,js+compress,Finished,2904,376
66544628433682432,js+gpu,Finished,3002,0
66544628903444480,js+gpu,Finished,2574,0
66544627997474816,js+gpu,Finished,3320,0
66544627359940608,js+gpu,Finished,3107,0
66544628685340672,js+resize,Finished,3639,445
66544627007619072,js+resize,Finished,3109,453
66544628123303936,js+fib,Finished,3076,730
66544628735672320,js+gpu,Finished,3502,0
66544628442071041,js+counter,Finished,2695,470
66544627804536833,js+compress,Finished,3454,373
66544627670319105,js+counter,Finished,3271,454
66544628207190017,js+counter,Finished,3454,447
66544627452215296,js+fib,Finished,3139,749
66544628165246976,js+gpu,Finished,3791,0
66544627611598848,js+resize,Finished,3610,473
66544627133448192,js+compress,Finished,3209,370
66544627167002624,js+counter,Finished,3285,467
66544627200557056,js+compress,Finished,3124,387
66544626722406400,js+gpu,Finished,3374,0
66544626747572224,js+fib,Finished,3935,720
66544626890178560,js+gpu,Finished,3953,0
66544628769226752,js+gpu,Finished,4157,0
66544628391739392,js+fib,Finished,3971,767
66544626764349440,js+counter,Finished,3516,454
66544627670319104,js+compress,Finished,3799,366
66544627913588736,js+resize,Finished,3585,466
66544629272543232,js+gpu,Finished,4342,0
66544627762593792,js+gpu,Finished,4085,0
66544628920221696,js+resize,Finished,4650,450
66544628081360896,js+resize,Finished,4335,439
66544629650030593,js+compress,Finished,4240,368
66544627116670976,js+fib,Finished,3870,786
66544627276054528,js+resize,Finished,4000,444
66544629482258433,js+compress,Finished,4620,370
66544629624864768,js+resize,Finished,4325,442
66544629918466048,js+counter,Finished,4293,445
66544627536101377,js+counter,Finished,4492,459
66544627871645697,js+counter,Finished,3854,443
66544627334774784,js+counter,Finished,4267,439
66544626873401344,js+resize,Finished,4979,442
66544629037662208,js+gpu,Finished,4325,0
66544628072972289,js+counter,Finished,4329,442
66544628895055872,js+fib,Finished,4147,783
66544627057950720,js+gpu,Finished,4597,0
66544626755960832,js+gpu,Finished,4864,0
66544626948898816,js+fib,Finished,4792,729
66544627125059584,js+gpu,Finished,4511,0
66544629717139457,js+compress,Finished,5255,372
66544628047806464,js+resize,Finished,4904,462
66544627208945664,js+resize,Finished,4680,446
66544629389983744,js+resize,Finished,5024,447
66544627468992513,js+counter,Finished,4767,435
66544627192168448,js+gpu,Finished,4822,0
66544628291076096,js+fib,Finished,4989,766
66544628676952064,js+counter,Finished,4764,442
66544628911833088,js+counter,Finished,4860,471
66544629540978688,js+gpu,Finished,5681,0
66544628593065984,js+fib,Finished,5113,731
66544626965676033,js+counter,Finished,5003,457
66544627074727936,js+resize,Finished,5134,473
66544627217334272,js+fib,Finished,5254,781
66544626865012736,js+compress,Finished,5807,367
66544628005863425,js+compress,Finished,6086,400
66544629297709056,js+fib,Finished,5490,762
66544627645153280,js+resize,Finished,5931,445
66544626974064640,js+resize,Finished,5683,440
66544629750693888,js+counter,Finished,6138,447
66544626604965888,js+compress,Finished,5878,377
66544629717139456,js+counter,Finished,5416,471
66544626999230465,js+compress,Finished,6227,403
66544629759082496,js+resize,Finished,6054,459
66544626730795009,js+counter,Finished,5889,461
66544629364817920,js+fib,Finished,6116,736
66544628408516609,js+compress,Finished,6406,376
66544627242500096,js+resize,Finished,6697,500
66544629381595136,js+compress,Finished,6431,371
66544626806292480,js+resize,Finished,6623,479
66544628114915328,js+resize,Finished,6285,462
66544629180268545,js+counter,Finished,6421,441
66544629784248320,js+counter,Finished,6468,471
66544628131692544,js+gpu,Finished,7056,0
66544627494158336,js+gpu,Finished,6994,0
66544626730795008,js+compress,Finished,6427,386
66544629725528064,js+resize,Finished,6569,437
66544629381595137,js+counter,Finished,6531,460
66544628744060928,js+compress,Finished,7070,369
66544628509179904,js+counter,Finished,6358,456
66544626697240577,js+counter,Finished,7017,430
66544627066339329,js+counter,Finished,6585,451
66544629817802753,js+compress,Finished,6657,370
66544626655297536,js+gpu,Finished,6874,0
66544626789515264,js+gpu,Finished,7236,0
66544627896811520,js+gpu,Finished,7084,0
66544629087993856,js+resize,Finished,6954,439
66544627880034304,js+resize,Finished,6715,462
66544628215578624,js+resize,Finished,7496,439
66544627921977344,js+fib,Finished,6931,751
66544627032784896,js+counter,Finished,6869,447
66544627435438080,js+counter,Finished,6949,438
66544628098138112,js+gpu,Finished,7163,0
66544628366573568,js+gpu,Finished,7685,0
66544628274298880,js+compress,Finished,7949,391
66544629415149569,js+counter,Finished,7472,459
66544627619987456,js+fib,Finished,6671,729
66544629339652096,js+gpu,Finished,6838,0
66544627301220352,js+compress,Finished,8033,370
66544627502546944,js+compress,Finished,7277,386
66544626906955776,js+resize,Finished,8375,479
66544628928610304,js+fib,Finished,6911,735
66544628349796352,js+resize,Finished,7292,451
66544627536101376,js+compress,Finished,7700,374
66544628643397632,js+compress,Finished,7814,373
66544628626620416,js+fib,Finished,7439,765
66544627980697600,js+resize,Finished,8189,447
66544627167002625,js+compress,Finished,7716,397
66544629171879936,js+gpu,Finished,8134,0
66544626705629184,js+resize,Finished,7141,447
66544628827947008,js+fib,Finished,6792,749
66544628039417856,js+counter,Finished,7489,468
66544627854868480,js+fib,Finished,7656,746
66544628676952065,js+compress,Finished,8380,371
66544626688851968,js+gpu,Finished,8181,0
66544629264154624,js+fib,Finished,7477,768
66544627250888704,js+fib,Finished,8457,745
66544627804536832,js+counter,Finished,7269,461
66544627636764673,js+counter,Finished,8183,436
66544627636764672,js+compress,Finished,7230,371
66544628635009024,js+gpu,Finished,6744,0
66544626630131712,js+counter,Finished,7187,457
66544627938754561,js+counter,Finished,8161,468
66544627770982400,js+compress,Finished,7604,400
66544627099893761,js+compress,Finished,8488,376
66544626663686144,js+counter,Finished,6481,441
66544628148469760,js+resize,Finished,7592,449
66544629666807808,js+fib,Finished,7625,756
66544629675196416,js+gpu,Finished,8132,0
66544629750693889,js+compress,Finished,7432,392
66544628106526720,js+counter,Finished,7602,470
66544626613354496,js+fib,Finished,8146,748
66544627150225408,js+fib,Finished,8641,735
66544627351552000,js+fib,Finished,6774,739
66544627259277312,js+gpu,Finished,7468,0
66544629155102720,js+resize,Finished,8114,445
66544627385106432,js+fib,Finished,7030,743
66544628995719168,js+fib,Finished,7451,788
66544629633253376,js+fib,Finished,7090,772
66544626898567169,js+counter,Finished,7842,444
66544628223967232,js+fib,Finished,7873,766
66544629029273600,js+fib,Finished,7001,736
66544629138325504,js+gpu,Finished,7455,0
66544626881789952,js+fib,Finished,7922,746
66544626957287424,js+gpu,Finished,7049,0
66544627578044416,js+resize,Finished,7359,438
66544626797903873,js+compress,Finished,7125,391
66544629004107776,js+gpu,Finished,7637,0
66544627099893760,js+counter,Finished,7061,438
66544628819558400,js+resize,Finished,7992,462
66544626814681088,js+fib,Finished,7417,772
66544629767471104,js+fib,Finished,7033,772
66544627569655808,js+compress,Finished,6893,374
66544627401883648,js+counter,Finished,7264,461
66544628408516608,js+counter,Finished,6704,433
66544628173635585,js+compress,Finished,8054,366
66544627770982401,js+counter,Finished,7844,463
66544627292831744,js+gpu,Finished,7494,0
66544628886667264,js+resize,Finished,6694,441
66544628106526721,js+compress,Finished,8047,371
66544627267665921,js+compress,Finished,8096,374
66544627334774785,js+compress,Finished,8043,386
66544626739183616,js+resize,Finished,7572,447
66544626672074752,js+resize,Finished,7460,442
66544627502546945,js+counter,Finished,7995,437
66544627972308993,js+counter,Finished,8039,474
66544629238988800,js+gpu,Finished,7853,0
66544627863257088,js+gpu,Finished,6547,0
66544628500791296,js+gpu,Finished,7670,0
66544628542734336,js+counter,Finished,7822,430
66544627661930496,js+gpu,Finished,7452,0
66544627905200128,js+counter,Finished,7763,468
66544626764349441,js+compress,Finished,8365,393
66544629280931840,js+counter,Finished,6942,441
66544626697240576,js+compress,Finished,8079,369
66544629213822977,js+compress,Finished,8511,368
66544629809414144,js+gpu,Finished,6915,0
66544629020884992,js+resize,Finished,7077,437
66544626831458304,js+counter,Finished,7090,440
66544627712262144,js+resize,Finished,8124,443
66544628861501440,js+fib,Finished,6882,746
66544627871645696,js+compress,Finished,8395,371
66544626940510208,js+resize,Finished,7298,458
66544627066339328,js+compress,Finished,8871,394
66544627846479872,js+resize,Finished,7052,442
66544628299464704,js+gpu,Finished,6820,0
66544628374962176,js+counter,Finished,6615,442
66544626630131713,js+compress,Finished,7963,375
66544626797903872,js+counter,Finished,6599,446
66544627754205184,js+fib,Finished,7201,742
66544628609843200,js+counter,Finished,6556,440
66544629306097664,js+gpu,Finished,7196,0
66544627628376064,js+gpu,Finished,8110,0
66544628383350784,js+resize,Finished,7097,441
66544627049562112,js+fib,Finished,9263,764
66544627888422912,js+fib,Finished,7893,732
66544628064583680,js+gpu,Finished,6618,0
66544627133448193,js+counter,Finished,6867,459
66544628802781184,js+gpu,Finished,7388,0
66544627552878592,js+fib,Finished,6549,737
66544628702117888,js+gpu,Finished,7501,0
66544627368329216,js+compress,Finished,8173,371
66544627955531776,js+fib,Finished,8747,775
66544626999230464,js+counter,Finished,7041,446
66544628425293824,js+fib,Finished,7852,743
66544629213822976,js+counter,Finished,7516,439
66544629406760960,js+gpu,Finished,6644,0
66544629918466049,js+compress,Finished,6793,372
66544629012496384,js+compress,Finished,6526,372
66544628660174848,js+fib,Finished,7563,774
66544626680463360,js+fib,Finished,9103,785
66544628173635584,js+counter,Finished,6456,470
66544629842968576,js+gpu,Finished,7302,0
66544629398372352,js+fib,Finished,8127,734
66544629096382464,js+fib,Finished,7578,792
66544629440315392,js+gpu,Finished,6666,0
66544628794392576,js+fib,Finished,6396,748
66544627234111489,js+counter,Finished,7858,438
66544628014252032,js+resize,Finished,8768,463
66544626982453248,js+fib,Finished,7607,784
66544629742305280,js+gpu,Finished,6467,0
66544628156858368,js+fib,Finished,7280,741
66544629415149568,js+compress,Finished,7860,370
66544628232355840,js+gpu,Finished,7054,0
66544627687096320,js+fib,Finished,8944,771
66544629113159681,js+compress,Finished,7833,368
66544627460603904,js+gpu,Finished,6793,0
66544629566144512,js+fib,Finished,7573,780
66544628534345728,js+gpu,Finished,6200,0
66544627720650752,js+fib,Finished,6877,725
66544626965676032,js+compress,Finished,8040,368
66544629641641984,js+gpu,Finished,7340,0
66544627963920384,js+gpu,Finished,7641,0
66544627091505152,js+gpu,Finished,6632,0
66544629851357184,js+counter,Finished,7031,443
66544628282687488,js+resize,Finished,7326,442
66544626932121600,js+compress,Finished,9437,387
66544628760838144,js+fib,Finished,7363,740
66544629448704000,js+compress,Finished,6873,381
66544628274298881,js+counter,Finished,6323,451
66544627401883649,js+compress,Finished,8504,389
66544628484014080,js+resize,Finished,7147,445
66544629457092608,js+resize,Finished,9455,464
66544629490647040,js+resize,Finished,6904,463
66544626932121601,js+counter,Finished,7978,468
66544627838091264,js+compress,Finished,8065,384
66544629348040705,js+counter,Finished,7890,471
66544628198801408,js+gpu,Finished,7217,0
66544628257521664,js+fib,Finished,6359,740
66544629851357185,js+compress,Finished,7668,373
66544627779371008,js+resize,Finished,7032,454
66544626990841856,js+gpu,Finished,7028,0
66544628869890048,js+gpu,Finished,8296,0
66544629532590080,js+fib,Finished,7138,749
66544628475625473,js+compress,Finished,8282,383
66544627561267200,js+gpu,Finished,7519,0
66544627603210240,js+compress,Finished,8088,386
66544628316241920,js+resize,Finished,6512,437
66544627527712768,js+gpu,Finished,7040,0
66544627041173504,js+resize,Finished,8535,456
66544628475625472,js+counter,Finished,7988,471
66544627603210241,js+counter,Finished,6049,441
66544626898567168,js+compress,Finished,7443,375
66544628182024192,js+resize,Finished,7042,445
66544627301220353,js+counter,Finished,7463,444
66544628022640640,js+fib,Finished,7438,737
66544629482258432,js+counter,Finished,7218,619
66544626856624128,js+gpu,Finished,7422,0
66544627443826688,js+resize,Finished,7682,463
66544627225722880,js+gpu,Finished,6042,0
66544627737427969,js+counter,Finished,7340,447
66544627519324160,js+fib,Finished,7263,773
66544629582921729,js+counter,Finished,7344,467
66544629801025536,js+fib,Finished,7762,735
66544626848235520,js+fib,Finished,7467,746
66544628953776128,js+resize,Finished,7724,487
66544629549367297,js+compress,Finished,7755,389
66544629876523008,js+gpu,Finished,6109,0
66544628559511552,js+fib,Finished,7581,780
66544628207190016,js+compress,Finished,7581,367
66544627930365952,js+gpu,Finished,7574,0
66544626839846912,js+resize,Finished,7995,436
66544629582921728,js+compress,Finished,7757,384
66544629104771072,js+gpu,Finished,7709,0
66544628542734337,js+compress,Finished,7950,400
66544627141836800,js+resize,Finished,6625,442
66544628089749504,js+fib,Finished,7951,781
66544627183779840,js+fib,Finished,7702,778
66544628358184960,js+fib,Finished,6493,731
66544627905200129,js+compress,Finished,8211,373
66544629616476160,js+compress,Finished,8471,374
66544628341407745,js+compress,Finished,8716,373
66544628777615361,js+compress,Finished,8267,388
66544627284443136,js+fib,Finished,7908,751
66544628450459648,js+resize,Finished,8420,447
66544628400128000,js+gpu,Finished,7904,0
66544629733916672,js+fib,Finished,6460,736
66544627729039360,js+gpu,Finished,8168,0
66544627796148224,js+gpu,Finished,8578,0
66544628056195072,js+fib,Finished,8294,764
66544628249133056,js+resize,Finished,8143,459
66544628517568512,js+resize,Finished,7938,441
66544629314486272,js+counter,Finished,7830,440
66544627678707712,js+resize,Finished,9199,450
66544629708750848,js+gpu,Finished,8292,0
66544629079605249,js+compress,Finished,8624,385
66544628039417857,js+compress,Finished,8622,381
66544629046050817,js+compress,Finished,9242,367
66544628618231808,js+resize,Finished,8386,436
66544628727283712,js+fib,Finished,8219,730
66544627468992512,js+compress,Finished,7846,372
66544628752449536,js+resize,Finished,7582,446
66544628844724224,js+compress,Finished,9613,371
66544627427049472,js+gpu,Finished,8491,0
66544627821314048,js+fib,Finished,9229,739
66544627586433024,js+fib,Finished,8226,733
66544626781126656,js+fib,Finished,6998,759
66544628333019136,js+gpu,Finished,8141,0
66544628190412800,js+fib,Finished,8278,760
66544628878278656,js+compress,Finished,8193,383
66544628945387521,js+compress,Finished,9658,370
66544627544489984,js+resize,Finished,8529,475
66544629247377409,js+counter,Finished,8894,471
66544627510935552,js+resize,Finished,9262,439
66544628458848256,js+fib,Finished,8132,732
66544628031029248,js+gpu,Finished,7172,0
66544629322874880,js+resize,Finished,8484,462
66544628710506496,js+compress,Finished,8486,374
66544627972308992,js+compress,Finished,8886,385
66544627787759616,js+fib,Finished,9387,740
66544627376717824,js+resize,Finished,8848,460
66544629691973632,js+resize,Finished,9010,479
66544628140081153,js+counter,Finished,7398,449
66544629935243264,js+fib,Finished,8255,742
66544628836335616,js+gpu,Finished,8472,0
66544629775859712,js+gpu,Finished,8916,0
66544628978941953,js+compress,Finished,8470,377
66544629943631872,js+gpu,Finished,8829,0
66544629608087552,js+gpu,Finished,7264,0
66544629817802752,js+counter,Finished,8147,467
66544628307853313,js+compress,Finished,9085,367
66544629280931841,js+compress,Finished,9067,368
66544629146714112,js+counter,Finished,6854,436
66544629079605248,js+counter,Finished,8816,462
66544628509179905,js+compress,Finished,8928,372
66544628567900160,js+gpu,Finished,8427,0
66544628551122944,js+resize,Finished,8867,438
66544629113159680,js+counter,Finished,8732,454
66544629373206528,js+gpu,Finished,8354,0
66544628140081152,js+compress,Finished,9193,373
