id,runtime,status,elapsed,consumed
66950056271413248,test4_1-0_o,Finished,21013,0
66950052605591552,test5_1-1_o,Finished,28923,0
66950054157484032,test4_1-0_o,Finished,30239,0
66950052857249792,test5_1-1_o,Finished,24919,0
66950052194549760,test4_1-0_o,Finished,25637,0
66950055680016384,test5_1-1_o,Finished,22011,0
66950054316867584,test5_1-1_o,Finished,25257,0
66950057890414592,test5_1-1_o,Finished,43208,0
66950052504928256,test5_1-1_o,Finished,23456,0
66950052454596608,test5_1-1_o,Finished,22008,0
66950053805162496,test4_1-0_o,Finished,21016,0
66950058184015872,test4_1-0_o,Finished,21562,0
66950052555259904,test5_1-1_o,Finished,34594,0
66950050986590208,test4_1-0_o,Finished,21011,0
66950056875393024,test4_1-0_o,Finished,28444,0
66950052345544704,test4_1-0_o,Finished,27836,0
66950055025704960,test5_1-1_o,Finished,22008,0
66950051137585152,test4_1-0_o,Finished,21005,0
66950056925724672,test4_1-0_o,Finished,21018,0
66950056430796800,test5_1-1_o,Finished,22008,0
66950058234347520,test4_1-0_o,Finished,34215,0
66950058242736128,test5_1-1_o,Finished,22005,0
66950057991077888,test5_1-1_o,Finished,27077,0
66950053603835904,test4_1-0_o,Finished,21013,0
66950056825061376,test4_1-0_o,Finished,32621,0
66950055470301184,test4_1-0_o,Finished,21014,0
66950056732786688,test5_1-1_o,Finished,22011,0
66950057127051264,test4_1-0_o,Finished,56708,0
66950055877148672,test5_1-1_o,Finished,31651,0
66950052806918144,test5_1-1_o,Finished,22008,0
66950058335010816,test4_1-0_o,Finished,21009,0
66950057588424704,test5_1-1_o,Finished,22017,0
66950057781362688,test4_1-0_o,Finished,21007,0
66950052102275072,test5_1-1_o,Finished,22005,0
66950055319306240,test4_1-0_o,Finished,21012,0
66950058091741184,test5_1-1_o,Finished,22006,0
66950055017316352,test4_1-0_o,Finished,21018,0
66950052404264960,test5_1-1_o,Finished,22013,0
66950055105396736,test3_1-1,Finished,68760,24382
66950053083742208,test2_1-0,Finished,77902,23866
66950054736297984,test1_0-0,Finished,69063,24356
66950057152217088,test1_0-0,Finished,75385,23924
66950053880659968,test1_0-0,Finished,85623,23323
66950057521315840,test3_1-1,Finished,74310,24653
66950057882025984,test4_1-0_o,Finished,41727,0
66950053947768832,test3_1-1,Finished,83586,24007
66950053561892864,test5_1-1_o,Finished,48737,0
66950056304967680,test2_1-0,Finished,83495,24395
66950054652411904,test3_1-1,Finished,76019,24355
66950055055065088,test3_1-1,Finished,80225,24242
