timestamp,usage
0,97.42261
1,98.44713
2,98.72016
3,96.6478
4,96.57002
5,99.57986
6,99.058334
7,96.77557
8,99.62
9,97.183235
10,99.0403
11,96.775795
12,98.64045
13,99.51024
14,98.0132
15,98.65994
16,96.60744
17,99.5404
18,96.96446
19,97.86629
20,97.25983
21,99.299805
22,98.8983
23,98.352356
24,99.04008
25,98.61046
26,98.3903
27,97.33784
28,99.8
29,97.93977
30,96.84981
31,98.18018
32,97.97307
33,98.93892
34,98.13023
35,99.050095
36,98.21
37,97.50609
38,98.50188
39,98.68
40,98.17723
41,98.90968
42,97.72
43,97.607834
44,98.131516
45,99.14052
46,98.2595
47,99.560646
48,97.40533
49,98.4403
50,99.60982
51,99.35982
52,99.21
53,99.00036
54,98.45786
55,99.33019
56,99.31994
57,98.8101
58,97.919876
59,98.617775
60,97.61982
61,98.699776
62,98.630554
63,98.2502
64,97.61587
65,97.39122
66,98.24702
67,97.15469
68,99.05082
69,98.300064
70,99.31958
71,98.6102
72,97.42003
73,98.82002
74,98.12299
75,95.20061
76,96.380035
77,98.55
78,97.49549
79,98.67
80,96.80391
81,97.63954
82,98.2708
83,99.490036
84,98.68848
85,98.96982
86,99.08
87,99.280556
88,98.17727
89,99.5802
90,99.02052
91,97.80645
92,98.94
93,98.95
94,98.55
95,98.99983
96,98.0265
97,99.07016
98,98.649734
99,97.7603
100,99.209854
101,97.92649
102,99.3796
103,98.53001
104,97.59972
105,98.94004
106,99.62001
107,98.849
108,100
109,96.45345
110,99.03987
111,97.35539
112,96.43004
113,98.27217
114,99.39015
115,99.440155
116,97.29523
117,99.7
118,99.70002
119,97.99307
120,98.20747
121,99.72987
122,98.74
123,97.799995
124,99.78999
125,98.530045
126,99.14042
127,99.8
128,98.2799
129,99.26002
130,99.23988
131,99.54
132,97.69978
133,98.92882
134,99.67999
135,98.110306
136,99.70016
137,99.25
138,99.740005
139,99.75
140,98.5878
141,99.08089
142,99.69988
143,99.04984
144,99.090004
145,99.69988
146,96.50004
147,99.61986
148,99.35014
149,98.39729
150,98.027695
151,99.83
152,99.72024
153,99.59004
154,98.99165
155,98.02694
156,96.999985
157,97.56008
158,99.35068
159,98.90859
160,99.76
161,99.220055
162,98.4702
163,99.8499
164,98.46984
165,98.57005
166,98.85808
167,99.68012
168,99.860085
169,99.3897
170,99.70998
171,97.47531
172,98.25544
173,96.544365
174,98.12727
175,99.61048
176,99.79
177,99.32992
178,99.19912
179,99.840225
180,99.82
