timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
90,100,72,50,72,100,0,74,33
91,100,20,61,100,100,76,80,65
92,100,20,61,100,100,76,80,65
93,30,0,0,80,100,36,84,0
94,30,0,0,80,100,36,84,0
95,100,0,0,0,85,0,0,28
96,100,0,100,0,0,0,0,100
97,100,4,85,61,0,95,0,40
98,100,4,85,61,0,95,0,40
99,100,71,0,61,0,75,77,0
100,100,71,0,61,0,75,77,0
101,67,100,0,48,0,100,100,35
102,100,100,0,94,0,100,31,100
103,100,100,0,0,0,80,90,100
104,100,100,80,0,0,35,100,100
105,100,100,80,0,0,35,100,100
106,30,48,55,78,0,94,100,100
107,30,48,55,78,0,94,100,100
108,0,42,32,100,46,57,100,100
109,40,100,100,100,100,100,100,100
110,40,100,100,100,100,100,100,100
111,100,40,12,100,12,2,12,75
112,100,100,0,100,0,0,0,0
113,100,100,0,100,0,0,0,0
114,100,100,17,100,0,52,28,0
115,70,100,100,100,71,100,100,68
116,70,100,100,100,71,100,100,68
117,23,100,100,55,77,100,45,65
118,23,100,100,55,77,100,45,65
119,73,100,37,0,41,100,95,0
120,0,100,5,0,100,100,0,5
121,68,100,100,90,100,100,78,5
122,100,100,90,100,100,100,100,31
123,100,100,90,100,100,100,100,31
124,30,100,0,90,100,30,28,85
125,30,100,0,90,100,30,28,85
126,0,32,0,65,100,95,27,30
127,0,32,0,65,100,95,27,30
128,72,0,33,100,0,100,100,100
129,72,0,33,100,0,100,100,100
130,100,72,77,100,2,100,90,100
131,100,72,77,100,2,100,90,100
132,20,100,95,32,100,100,0,87
133,20,100,95,32,100,100,0,87
134,20,15,0,0,100,56,2,0
135,100,0,0,80,100,0,0,0
136,100,0,0,80,100,0,0,0
137,100,0,2,52,100,0,2,4
138,100,0,2,52,100,0,2,4
139,37,0,92,0,51,75,2,0
140,37,0,92,0,51,75,2,0
141,0,2,0,0,77,100,0,0
142,0,0,0,0,0,100,0,10
143,57,85,0,57,0,100,0,100
144,57,85,0,57,0,100,0,100
145,66,100,72,100,2,2,100,100
146,66,100,72,100,2,2,100,100
147,0,100,100,100,2,30,0,100
148,68,100,65,100,100,100,84,95
149,68,100,65,100,100,100,84,95
150,60,92,0,100,40,69,100,0
151,60,92,0,100,40,69,100,0
152,0,26,72,28,0,57,100,7
153,0,100,40,0,0,0,100,100
154,35,65,0,0,0,0,100,100
155,100,0,0,80,100,0,30,15
156,100,0,0,80,100,0,30,15
157,100,23,0,51,100,0,0,0
158,100,23,0,51,100,0,0,0
159,38,69,22,0,65,0,85,51
160,38,69,22,0,65,0,85,51
161,0,0,100,0,95,80,100,78
162,38,4,100,95,55,65,100,100
163,100,30,100,100,100,100,100,100
164,100,30,100,100,100,100,100,100
165,46,97,56,100,33,60,12,100
166,0,0,100,100,0,10,0,100
167,0,0,100,100,0,10,0,100
168,32,10,100,100,0,100,48,100
169,100,100,100,100,90,100,100,100
170,100,100,100,100,90,100,100,100
171,100,72,76,100,75,100,100,100
172,100,72,76,100,75,100,100,100
173,97,72,57,100,100,100,100,100
174,0,0,70,100,100,100,100,100
175,0,0,70,100,100,100,100,100
176,0,0,100,55,68,100,25,64
177,0,0,100,55,68,100,25,64
178,45,65,100,0,10,100,97,70
179,100,100,100,0,100,100,0,0
180,100,100,100,0,100,100,0,0
181,100,90,100,92,100,82,0,0
182,100,90,100,92,100,82,0,0
183,100,0,100,100,100,90,61,82
184,100,0,100,100,100,90,61,82
185,100,20,45,100,17,0,100,33
186,100,20,45,100,17,0,100,33
187,100,90,97,100,42,15,42,15
188,100,0,36,100,100,100,0,100
189,100,15,100,100,50,100,80,100
190,100,0,100,100,100,100,100,100
191,100,0,100,100,100,100,100,100
192,100,65,100,100,38,100,7,52
193,100,65,100,100,38,100,7,52
194,97,45,100,25,0,34,0,0
195,0,10,100,100,0,0,21,15
196,28,0,100,100,0,0,100,100
197,28,0,100,100,0,0,100,100
198,79,0,100,100,0,0,55,100
199,79,0,100,100,0,0,55,100
200,0,20,100,73,70,32,0,37
201,0,100,100,15,100,100,0,0
202,0,100,100,15,100,100,0,0
203,70,68,100,100,100,10,95,5
204,85,100,5,100,100,65,100,0
205,0,100,0,90,100,100,100,50
206,0,100,0,90,100,100,100,50
207,0,100,0,0,100,10,100,75
208,0,100,100,0,100,0,100,23
209,0,100,100,0,100,0,100,23
210,82,100,100,43,77,25,100,100
211,82,100,100,43,77,25,100,100
212,100,17,33,67,42,89,100,100
213,100,17,33,67,42,89,100,100
214,100,0,0,39,0,52,100,92
215,36,57,0,100,0,100,100,0
216,36,57,0,100,0,100,100,0
217,0,63,0,22,0,10,42,0
218,0,0,90,63,0,0,0,0
219,0,0,90,63,0,0,0,0
220,87,0,100,77,90,45,100,72
221,100,0,100,0,0,100,100,100
222,100,0,100,0,0,100,100,100
223,100,15,80,0,2,100,100,94
224,100,15,80,0,2,100,100,94
225,100,77,0,80,92,12,100,0
226,100,77,0,80,92,12,100,0
227,75,0,0,100,0,55,100,80
228,75,0,0,100,0,55,100,80
229,69,23,0,100,0,100,10,57
230,0,100,0,30,100,100,20,100
231,0,100,0,30,100,100,20,100
232,60,100,80,0,100,2,89,30
233,68,30,61,0,65,0,0,0
234,68,30,61,0,65,0,0,0
235,0,45,82,0,0,42,0,56
236,0,100,100,0,85,100,0,81
237,0,100,100,0,85,100,0,81
238,0,12,82,0,47,0,2,86
239,0,12,82,0,47,0,2,86
240,0,0,0,0,0,0,0,31
241,0,0,0,0,0,0,0,31
242,0,0,0,5,0,0,0,2
243,0,0,0,5,0,0,0,2
244,0,0,0,0,0,0,0,0
