timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3,3
2,15,0,0,60,20,85,52,0
3,100,71,0,100,100,100,100,78
4,100,71,0,100,100,100,100,78
5,100,58,0,100,56,17,100,78
6,100,0,90,100,80,0,35,5
7,100,65,100,100,100,0,52,100
8,100,65,100,100,100,0,52,100
9,100,100,100,33,100,17,100,100
10,100,100,100,33,100,17,100,100
11,58,100,100,75,35,79,2,100
12,25,100,100,0,0,85,0,100
13,100,100,100,0,0,100,0,80
14,100,100,100,0,0,100,0,80
15,53,100,97,0,0,100,2,100
16,53,100,97,0,0,100,2,100
17,5,100,100,0,0,17,47,85
18,5,100,100,0,0,17,47,85
19,2,100,57,0,45,0,89,100
20,47,100,0,0,100,0,100,100
21,100,100,0,0,100,66,77,94
22,63,5,5,0,100,100,14,100
23,63,5,5,0,100,100,14,100
24,2,67,82,90,100,28,0,100
25,0,100,80,100,100,77,90,100
26,5,0,0,100,100,100,100,100
27,5,0,0,100,100,100,100,100
28,2,50,0,100,100,100,23,100
29,2,50,0,100,100,100,23,100
30,97,48,85,100,100,100,0,100
31,97,48,85,100,100,100,0,100
32,100,0,100,100,100,100,82,100
33,100,5,23,42,100,100,100,52
34,100,100,0,0,20,100,100,5
35,100,100,0,0,20,100,100,5
36,21,100,100,40,48,100,100,72
37,21,100,100,40,48,100,100,72
38,2,100,100,100,100,55,100,100
39,80,100,100,100,100,0,36,100
40,80,100,100,100,100,0,36,100
41,100,100,100,100,36,0,0,100
42,100,100,100,100,36,0,0,100
43,100,20,87,100,69,0,35,100
44,85,57,0,100,100,0,100,100
45,85,57,0,100,100,0,100,100
46,85,87,2,100,100,0,45,100
47,85,87,2,100,100,0,45,100
48,100,0,0,100,80,35,0,100
49,100,42,90,100,0,100,0,35
50,100,42,90,100,0,100,0,35
51,100,100,51,100,95,100,27,38
52,100,100,51,100,95,100,27,38
53,100,100,23,100,87,100,100,97
54,100,100,23,100,87,100,100,97
55,25,100,100,100,100,100,100,100
56,25,100,100,100,100,100,100,100
57,48,100,92,100,45,55,100,100
58,48,100,92,100,45,55,100,100
59,100,100,74,100,89,100,100,100
60,100,100,74,100,89,100,100,100
61,85,100,100,100,100,100,100,100
62,85,100,100,100,100,100,100,100
63,70,100,100,100,100,34,82,100
64,70,100,100,100,100,34,82,100
65,100,100,100,100,100,2,0,100
66,100,100,100,100,100,2,0,100
67,100,100,100,50,100,2,78,100
68,100,100,100,0,100,15,47,100
69,100,100,100,0,100,100,0,55
70,100,100,100,0,100,100,0,55
71,30,100,100,87,100,100,53,95
72,30,100,100,87,100,100,53,95
73,5,100,80,23,42,32,100,2
74,5,100,80,23,42,32,100,2
75,92,10,0,0,0,0,100,0
76,92,10,0,0,0,0,100,0
77,58,2,2,35,5,76,100,0
78,58,2,2,35,5,76,100,0
79,66,100,5,100,0,100,100,0
80,5,100,0,100,0,100,100,4
81,5,100,0,100,0,100,100,4
82,2,100,2,23,0,7,100,77
83,0,55,100,0,0,0,100,42
84,0,55,100,0,0,0,100,42
85,66,0,50,10,100,0,100,12
86,66,85,0,100,100,40,14,100
87,66,85,0,100,100,40,14,100
88,0,100,0,51,100,100,2,100
89,0,100,0,51,100,100,2,100
