timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
0,0,0,0,0,0,0,0,0
1,0,58,38,3,0,0,3,0
2,0,100,100,0,100,70,0,4
3,23,85,75,73,100,100,0,42
4,23,85,75,73,100,100,0,42
5,100,100,100,63,79,72,2,97
6,100,100,100,63,79,72,2,97
7,5,100,74,90,65,100,0,0
8,5,100,74,90,65,100,0,0
9,0,77,0,0,100,100,0,30
10,5,100,0,55,100,100,0,100
11,0,100,0,100,35,21,57,65
12,0,100,0,100,35,21,57,65
13,4,87,0,89,22,80,100,62
14,4,87,0,89,22,80,100,62
15,0,100,90,97,92,100,92,100
16,5,100,100,100,100,70,100,70
17,100,100,100,100,100,100,100,90
18,100,100,100,100,100,100,100,90
19,85,100,100,90,97,75,92,100
20,85,100,100,90,97,75,92,100
21,100,70,35,32,100,0,97,100
22,100,70,35,32,100,0,97,100
23,23,100,20,95,35,2,100,100
24,0,100,100,0,0,100,100,100
25,0,100,100,0,0,100,100,100
26,0,100,46,0,20,50,100,100
27,5,100,0,0,100,0,100,89
28,5,100,0,0,100,0,100,89
29,31,100,25,70,100,0,100,0
30,31,100,25,70,100,0,100,0
31,100,100,100,100,100,2,100,67
32,100,100,100,100,100,40,100,100
33,73,71,100,100,100,100,100,100
34,73,71,100,100,100,100,100,100
35,90,94,100,100,100,100,47,64
36,10,0,0,100,100,100,0,100
37,0,0,0,100,100,5,100,100
38,0,0,0,100,100,5,100,100
39,2,71,87,100,100,87,100,100
40,2,71,87,100,100,87,100,100
41,0,45,34,100,100,34,100,42
42,0,45,34,100,100,34,100,42
43,2,15,0,100,100,41,100,0
44,2,15,0,100,100,41,100,0
45,21,100,0,21,100,100,100,48
46,100,5,0,100,50,100,100,100
47,100,5,0,100,50,100,100,100
48,50,0,0,100,0,28,100,25
49,50,0,0,100,0,28,100,25
50,42,46,60,100,82,0,100,0
51,100,100,100,100,100,71,65,52
52,100,100,100,100,100,100,36,100
53,100,100,100,100,100,21,100,100
54,100,47,100,100,100,0,57,100
55,100,47,100,100,100,0,57,100
56,100,5,100,100,100,53,0,100
57,100,5,100,100,100,53,0,100
