timestamp,usage
0,97.530464
1,97.42038
2,98.44741
3,98.69985
4,96.70982
5,98.56187
6,99.330154
7,98.829346
8,97.4898
9,99.06902
10,98.27016
11,98.38988
12,98.8804
13,99.880005
14,99.22016
15,98.12936
16,98.58855
17,99.360916
18,99.290016
19,96.483406
20,98.1201
21,97.44014
22,99.66016
23,99.099686
24,97.61039
25,99.42996
26,100
27,96.17521
28,99.45026
29,99.179436
30,98.9005
31,98.079796
32,97.94972
33,97.890495
34,97.26972
35,99.64984
36,96.03987
37,97.91675
38,98.17291
39,99.34934
40,99.4406
41,96.81532
42,99.46022
43,98.68022
44,96.63374
45,99.4998
46,96.43986
47,99.479996
48,98.97
49,99.18904
50,97.77965
51,98.83178
52,98.75986
53,98.366936
54,98.69013
55,98.549576
56,98.009995
57,99.40916
58,97.56999
59,98.8719
60,99.909996
61,98.08743
62,97.95006
63,97.39919
64,99.9
65,96.994
66,98.73176
67,98.21999
68,98.30821
69,98.40731
70,98.0409
71,98.78984
72,98.6696
73,96.92418
74,97.77016
75,97.817276
76,97.96986
77,98.54018
78,98.6123
79,98.03723
80,98.85899
81,96.78524
82,97.75579
83,98.74002
84,99.37004
85,99.16916
86,97.68565
87,98.67034
88,97.88026
89,98.77072
90,98.13
91,98.867874
92,99.140465
93,98.76852
94,98.220116
95,99.5906
96,98.679855
97,98.317314
98,98.628555
99,96.79239
100,98.8292
101,99.76016
102,98.55002
103,98.179886
104,97.83
105,98.509995
106,97.73625
107,99.77983
108,98.90118
109,98.457535
110,97.95323
111,99.22926
112,99.719864
113,98.791824
114,99.499435
115,98.821075
116,99.41986
117,98.859856
118,98.350296
119,99.12973
120,98.5822
121,99.72
122,99.38
123,99.63
124,98.43016
125,98.33986
126,99.650276
127,99.45988
128,99.49018
129,99.6507
130,99.78999
131,99.32054
132,99.24964
133,99.31014
134,98.279976
135,99.13974
136,98.678024
137,99.09994
138,99.79
139,98.38274
140,98.698166
141,99.400024
142,98.87184
143,99.43001
144,96.78443
145,99.75987
146,99.750244
147,97.655815
148,99.44012
149,99.810005
150,99.61002
151,97.70367
152,99.61
153,98.250114
154,99.259995
155,99.63012
156,99.520004
157,99.3598
158,99.299904
159,99.36
160,98.27966
161,97.13893
162,99.41046
163,98.607315
164,98.61994
165,99.78001
166,99.46
167,98.09329
168,99.59002
169,97.74028
170,98.419754
171,99.85
172,99.729996
173,99.400185
174,99.559555
175,99.090996
176,99.83
177,99.429726
178,99.85
179,99.26996
180,99.60996
